[GC 58387K->17427K(127488K), 0.0024580 secs]
[GC 57363K->17451K(135680K), 0.0023240 secs]
[GC 65579K->17459K(134656K), 0.0023670 secs]
[GC 64563K->17459K(133632K), 0.0022260 secs]
[GC 63539K->17459K(132608K), 0.0023420 secs]
[GC 62515K->17459K(131584K), 0.0023230 secs]
[GC 61491K->17467K(130560K), 0.0022130 secs]
[GC 60475K->17467K(129536K), 0.0023020 secs]
[GC 59451K->17467K(128512K), 0.0023360 secs]
[GC 58427K->17467K(127488K), 0.0022900 secs]
[GC 57403K->17483K(135680K), 0.0022870 secs]
[GC 65611K->17483K(134656K), 0.0022390 secs]
[GC 64587K->17483K(133632K), 0.0023180 secs]
[GC 63563K->17483K(132608K), 0.0023280 secs]
[GC 62539K->17499K(131584K), 0.0023520 secs]
[GC 61531K->17499K(130560K), 0.0022660 secs]
[GC 60507K->17499K(129536K), 0.0023010 secs]
[GC 59483K->17499K(128512K), 0.0023190 secs]
[GC 58459K->17467K(136704K), 0.0024290 secs]
[GC 66619K->17523K(135680K), 0.0023570 secs]
[GC 65651K->17523K(134656K), 0.0023780 secs]
[GC 64627K->17523K(133632K), 0.0023490 secs]
[GC 63603K->17523K(132608K), 0.0023070 secs]
[GC 62579K->17531K(131584K), 0.0023510 secs]
[GC 61563K->17531K(130560K), 0.0023760 secs]
[GC 60539K->17547K(129536K), 0.0023380 secs]
[GC 59531K->17547K(128512K), 0.0023080 secs]
[GC 58507K->17555K(127488K), 0.0024150 secs]
[GC 57491K->17555K(135680K), 0.0022820 secs]
[GC 65683K->17555K(134656K), 0.0024040 secs]
[GC 64659K->17555K(133632K), 0.0022520 secs]
[GC 63635K->17555K(132608K), 0.0022790 secs]
[GC 62611K->17563K(131584K), 0.0022960 secs]
[GC 61595K->17563K(130560K), 0.0023210 secs]
[GC 60571K->17563K(129536K), 0.0022230 secs]
[GC 59547K->17579K(128512K), 0.0022680 secs]
[GC 58539K->17587K(127488K), 0.0022830 secs]
[GC 57520K->17587K(135680K), 0.0023310 secs]
[GC 65715K->17587K(134656K), 0.0022320 secs]
[GC 64691K->17587K(133632K), 0.0024980 secs]
[GC 63667K->17603K(132608K), 0.0023560 secs]
[GC 62659K->17603K(131584K), 0.0022590 secs]
[GC 61635K->17619K(130560K), 0.0023330 secs]
[GC 60627K->17619K(129536K), 0.0022630 secs]
[GC 59603K->17635K(128512K), 0.0023050 secs]
[GC 58595K->17635K(127488K), 0.0022640 secs]
[GC 57571K->17635K(126464K), 0.0022910 secs]
[GC 56547K->17635K(134656K), 0.0022560 secs]
[GC 64739K->17603K(144384K), 0.0026670 secs]
[GC 74435K->17651K(142848K), 0.0022560 secs]
[GC 72947K->17651K(141312K), 0.0023140 secs]
[GC 71411K->17651K(139776K), 0.0021850 secs]
[GC 69875K->17651K(138240K), 0.0022440 secs]
[GC 68339K->17667K(137216K), 0.0023530 secs]
[GC 67331K->17667K(136192K), 0.0023050 secs]
[GC 66307K->17667K(135168K), 0.0022180 secs]
[GC 65283K->17667K(134144K), 0.0022400 secs]
[GC 64259K->17675K(133120K), 0.0022560 secs]
[GC 63243K->17675K(132096K), 0.0022320 secs]
[GC 62219K->17675K(131072K), 0.0023130 secs]
[GC 61195K->17683K(130048K), 0.0021880 secs]
[GC 60179K->17699K(129024K), 0.0022730 secs]
[GC 59171K->17699K(128000K), 0.0022370 secs]
[GC 58147K->17699K(126976K), 0.0022430 secs]
[GC 57123K->17699K(125952K), 0.0022950 secs]
[GC 56099K->17715K(133632K), 0.0021780 secs]
[GC 63795K->17715K(132608K), 0.0022640 secs]
[GC 62771K->17715K(131584K), 0.0022750 secs]
[GC 61747K->17715K(130560K), 0.0023130 secs]
[GC 60723K->17715K(129536K), 0.0023070 secs]
[GC 59699K->17723K(138240K), 0.0025630 secs]
[GC 68411K->17723K(137216K), 0.0024870 secs]
[GC 67387K->17723K(136192K), 0.0023080 secs]
[GC 66363K->17723K(135168K), 0.0023120 secs]
[GC 65339K->17747K(134144K), 0.0023650 secs]
[GC 64339K->17747K(133120K), 0.0023330 secs]
[GC 63315K->17747K(132096K), 0.0022840 secs]
[GC 62291K->17747K(131072K), 0.0025780 secs]
[GC 61267K->17763K(130048K), 0.0023690 secs]
[GC 60259K->17763K(129024K), 0.0023270 secs]
[GC 59235K->17763K(128000K), 0.0022960 secs]
[GC 58211K->17763K(126976K), 0.0024760 secs]
[GC 57187K->17731K(125952K), 0.0024600 secs]
[GC 56131K->17779K(125440K), 0.0022780 secs]
[GC 55667K->17779K(133120K), 0.0022560 secs]
[GC 63347K->17779K(132096K), 0.0022540 secs]
[GC 62323K->17779K(131072K), 0.0022300 secs]
[GC 61299K->17795K(130048K), 0.0022960 secs]
[GC 60291K->17795K(129024K), 0.0024030 secs]
[GC 59267K->17763K(137728K), 0.0023690 secs]
[GC 67939K->17795K(136704K), 0.0023070 secs]
[GC 66947K->17803K(135680K), 0.0022310 secs]
[GC 65931K->17803K(134656K), 0.0024420 secs]
[GC 64907K->17803K(133632K), 0.0023570 secs]
[GC 63883K->17803K(132608K), 0.0022430 secs]
[GC 62859K->17811K(131584K), 0.0023250 secs]
[GC 61843K->17747K(130560K), 0.0025740 secs]
[GC 60755K->17811K(129536K), 0.0023010 secs]
[GC 59795K->17811K(128512K), 0.0022780 secs]
[GC 58771K->17779K(136704K), 0.0025840 secs]
[GC 66931K->17819K(135680K), 0.0022470 secs]
[GC 65947K->17819K(134656K), 0.0023010 secs]
[GC 64923K->17819K(133632K), 0.0025860 secs]
[GC 63899K->17827K(132608K), 0.0023240 secs]
[GC 62882K->17843K(131584K), 0.0023920 secs]
[GC 61875K->17843K(130560K), 0.0022090 secs]
[GC 60851K->17843K(129536K), 0.0022700 secs]
[GC 59827K->17843K(128512K), 0.0022570 secs]
[GC 58803K->17851K(127488K), 0.0023610 secs]
[GC 57787K->17851K(126464K), 0.0022500 secs]
[GC 56763K->17851K(134656K), 0.0023830 secs]
[GC 64955K->17851K(133632K), 0.0023640 secs]
[GC 63931K->17867K(132608K), 0.0022620 secs]
[GC 62923K->17875K(131584K), 0.0022470 secs]
[GC 61907K->17875K(130560K), 0.0022110 secs]
[GC 60883K->17875K(129536K), 0.0023740 secs]
[GC 59859K->17875K(128512K), 0.0022840 secs]
[GC 58835K->17883K(136704K), 0.0025070 secs]
[GC 67035K->17851K(135680K), 0.0022300 secs]
[GC 65979K->17883K(134656K), 0.0026490 secs]
[GC 64987K->17851K(144384K), 0.0047190 secs]
[GC 74683K->17891K(156160K), 0.0022660 secs]
[GC 86499K->17907K(154112K), 0.0022680 secs]
[GC 84467K->17875K(152064K), 0.0023990 secs]
[GC 82387K->17915K(150016K), 0.0025020 secs]
[GC 80379K->17915K(148480K), 0.0022440 secs]
[GC 78843K->17923K(146944K), 0.0022950 secs]
[GC 77315K->17931K(145408K), 0.0023760 secs]
[GC 75787K->17931K(143872K), 0.0022150 secs]
[GC 74251K->17931K(142336K), 0.0023110 secs]
[GC 72715K->17955K(140800K), 0.0023410 secs]
[GC 71203K->17955K(139264K), 0.0022720 secs]
[GC 69667K->17955K(137728K), 0.0022950 secs]
[GC 68131K->17955K(136704K), 0.0022820 secs]
[GC 67107K->17963K(135680K), 0.0023050 secs]
[GC 66091K->17963K(134656K), 0.0025170 secs]
[GC 65067K->17963K(133632K), 0.0022830 secs]
[GC 64043K->17963K(132608K), 0.0023640 secs]
[GC 63019K->17987K(131584K), 0.0022880 secs]
[GC 62019K->17987K(130560K), 0.0023190 secs]
[GC 60995K->17987K(129536K), 0.0022660 secs]
[GC 59971K->17987K(128512K), 0.0023000 secs]
[GC 58947K->18011K(127488K), 0.0022980 secs]
[GC 57947K->18011K(135680K), 0.0023570 secs]
[GC 66139K->18011K(134656K), 0.0023010 secs]
[GC 65115K->18011K(133632K), 0.0023040 secs]
[GC 64091K->18011K(132608K), 0.0023490 secs]
[GC 63067K->18019K(131584K), 0.0022800 secs]
[GC 62051K->18019K(130560K), 0.0023270 secs]
[GC 61027K->18019K(129536K), 0.0022550 secs]
[GC 60003K->18019K(128512K), 0.0022770 secs]
[GC 58979K->18027K(127488K), 0.0022600 secs]
[GC 57963K->18027K(126464K), 0.0023390 secs]
[GC 56939K->18027K(134656K), 0.0022830 secs]
[GC 65131K->18027K(133632K), 0.0024350 secs]
[GC 64107K->18043K(132608K), 0.0023200 secs]
[GC 63099K->18043K(131584K), 0.0022660 secs]
[GC 62075K->18043K(130560K), 0.0024610 secs]
[GC 61051K->18043K(129536K), 0.0021200 secs]
[GC 60027K->18043K(128512K), 0.0021920 secs]
[GC 59003K->18067K(127488K), 0.0022630 secs]
[GC 58003K->18067K(126464K), 0.0022360 secs]
[GC 56979K->18067K(134656K), 0.0022700 secs]
[GC 65171K->18035K(133632K), 0.0026230 secs]
[GC 64115K->18083K(132608K), 0.0024680 secs]
[GC 63139K->18083K(131584K), 0.0022470 secs]
[GC 62115K->18051K(130560K), 0.0023860 secs]
[GC 61059K->18083K(129536K), 0.0022650 secs]
[GC 60067K->18091K(128512K), 0.0023370 secs]
[GC 59051K->18091K(136704K), 0.0026510 secs]
[GC 67243K->18091K(135680K), 0.0022820 secs]
[GC 66219K->18091K(134656K), 0.0023030 secs]
[GC 65195K->18091K(133632K), 0.0022980 secs]
[GC 64171K->18107K(132608K), 0.0023400 secs]
[GC 63163K->18107K(131584K), 0.0021570 secs]
[GC 62138K->18107K(130560K), 0.0024000 secs]
[GC 61115K->18075K(129536K), 0.0024530 secs]
[GC 60059K->18115K(138240K), 0.0024960 secs]
[GC 68803K->18115K(137216K), 0.0022450 secs]
[GC 67779K->18115K(136192K), 0.0022900 secs]
[GC 66755K->18115K(135168K), 0.0023570 secs]
[GC 65731K->18139K(134144K), 0.0023840 secs]
[GC 64731K->18139K(133120K), 0.0023240 secs]
[GC 63707K->18139K(132096K), 0.0023440 secs]
[GC 62683K->18139K(131072K), 0.0023770 secs]
[GC 61659K->18147K(130048K), 0.0022130 secs]
[GC 60643K->18147K(129024K), 0.0023510 secs]
[GC 59619K->18147K(128000K), 0.0022530 secs]
[GC 58592K->18163K(126976K), 0.0023070 secs]
[GC 57587K->18171K(125952K), 0.0023740 secs]
[GC 56571K->18171K(125440K), 0.0022070 secs]
[GC 56059K->18139K(133120K), 0.0023660 secs]
[GC 63707K->18171K(142336K), 0.0023260 secs]
[GC 72955K->18187K(140800K), 0.0023110 secs]
[GC 71435K->18203K(139264K), 0.0022620 secs]
[GC 69915K->18203K(137728K), 0.0024560 secs]
[GC 68379K->18203K(136704K), 0.0023190 secs]
[GC 67355K->18203K(135680K), 0.0023950 secs]
[GC 66331K->18211K(134656K), 0.0022660 secs]
[GC 65315K->18211K(133632K), 0.0022680 secs]
[GC 64291K->18211K(132608K), 0.0022810 secs]
[GC 63267K->18211K(131584K), 0.0022830 secs]
[GC 62243K->18227K(130560K), 0.0022870 secs]
[GC 61235K->18227K(129536K), 0.0022590 secs]
[GC 60211K->18227K(128512K), 0.0023930 secs]
[GC 59187K->18195K(127488K), 0.0027830 secs]
[GC 58131K->18235K(126464K), 0.0022850 secs]
[GC 57147K->18211K(134656K), 0.0026400 secs]
[GC 65315K->18243K(133632K), 0.0023850 secs]
[GC 64323K->18243K(132608K), 0.0026040 secs]
[GC 63299K->18259K(131584K), 0.0022880 secs]
[GC 62291K->18275K(130560K), 0.0023160 secs]
[GC 61283K->18275K(129536K), 0.0022970 secs]
[GC 60259K->18275K(128512K), 0.0023060 secs]
[GC 59235K->18283K(127488K), 0.0022690 secs]
[GC 58219K->18283K(135680K), 0.0022600 secs]
[GC 66411K->18283K(134656K), 0.0022680 secs]
[GC 65387K->18283K(133632K), 0.0023050 secs]
[GC 64363K->18283K(132608K), 0.0022880 secs]
[GC 63339K->18299K(131584K), 0.0023770 secs]
[GC 62331K->18299K(130560K), 0.0023700 secs]
[GC 61305K->18299K(129536K), 0.0022040 secs]
[GC 60283K->18299K(128512K), 0.0024020 secs]
[GC 59259K->18315K(127488K), 0.0022930 secs]
[GC 58251K->18315K(135680K), 0.0022890 secs]
[GC 66441K->18315K(134656K), 0.0022530 secs]
[GC 65419K->18315K(133632K), 0.0023050 secs]
[GC 64395K->18315K(132608K), 0.0022910 secs]
[GC 63371K->18291K(131584K), 0.0026050 secs]
[GC 62323K->18323K(130560K), 0.0023090 secs]
[GC 61331K->18323K(139264K), 0.0025470 secs]
[GC 70035K->18323K(137728K), 0.0023190 secs]
[GC 68499K->18347K(136704K), 0.0022470 secs]
[GC 67499K->18347K(135680K), 0.0022800 secs]
[GC 66475K->18347K(134656K), 0.0023000 secs]
[GC 65451K->18347K(133632K), 0.0022560 secs]
[GC 64427K->18355K(132608K), 0.0023150 secs]
[GC 63411K->18355K(131584K), 0.0023010 secs]
[GC 62387K->18355K(130560K), 0.0022240 secs]
[GC 61363K->18355K(129536K), 0.0023230 secs]
[GC 60339K->18371K(128512K), 0.0022950 secs]
[GC 59331K->18379K(127488K), 0.0023100 secs]
[GC 58315K->18379K(135680K), 0.0023680 secs]
[GC 66507K->18379K(134656K), 0.0023230 secs]
[GC 65483K->18387K(133632K), 0.0023610 secs]
[GC 64467K->18363K(132608K), 0.0022980 secs]
[GC 63419K->18395K(131584K), 0.0022850 secs]
[GC 62427K->18395K(130560K), 0.0025820 secs]
[GC 61403K->18371K(129536K), 0.0028020 secs]
[GC 60355K->18411K(128512K), 0.0022610 secs]
[GC 59371K->18411K(127488K), 0.0022670 secs]
[GC 58347K->18411K(126464K), 0.0023100 secs]
[GC 57323K->18411K(134656K), 0.0023390 secs]
[GC 65515K->18419K(133632K), 0.0022720 secs]
[GC 64499K->18427K(132608K), 0.0023480 secs]
[GC 63483K->18427K(131584K), 0.0023310 secs]
[GC 62459K->18427K(130560K), 0.0022500 secs]
[GC 61435K->18443K(129536K), 0.0023530 secs]
[GC 60426K->18443K(128512K), 0.0023360 secs]
[GC 59403K->18451K(127488K), 0.0022960 secs]
[GC 58387K->18451K(135680K), 0.0023150 secs]
[GC 66579K->18419K(134656K), 0.0024320 secs]
[GC 65523K->18459K(133632K), 0.0023000 secs]
[GC 64539K->18459K(132608K), 0.0022840 secs]
[GC 63515K->18459K(131584K), 0.0022470 secs]
[GC 62491K->18395K(130560K), 0.0026930 secs]
[GC 61403K->18467K(129536K), 0.0021500 secs]
[GC 60451K->18467K(128512K), 0.0022440 secs]
[GC 59427K->18483K(127488K), 0.0022820 secs]
[GC 58419K->18483K(135680K), 0.0022400 secs]
[GC 66611K->18483K(134656K), 0.0023760 secs]
[GC 65586K->18491K(133632K), 0.0023230 secs]
[GC 64571K->18491K(132608K), 0.0023090 secs]
[GC 63547K->18491K(131584K), 0.0022980 secs]
[GC 62523K->18491K(130560K), 0.0022740 secs]
[GC 61499K->18499K(129536K), 0.0023690 secs]
[GC 60483K->18499K(128512K), 0.0022980 secs]
[GC 59459K->18467K(127488K), 0.0023860 secs]
[GC 58403K->18515K(135680K), 0.0022890 secs]
[GC 66643K->18531K(134656K), 0.0024200 secs]
[GC 65635K->18531K(133632K), 0.0023210 secs]
[GC 64611K->18531K(132608K), 0.0022490 secs]
[GC 63587K->18531K(131584K), 0.0024910 secs]
[GC 62563K->18531K(130560K), 0.0024740 secs]
[GC 61539K->18555K(129536K), 0.0022210 secs]
[GC 60539K->18555K(128512K), 0.0023240 secs]
[GC 59515K->18555K(127488K), 0.0022950 secs]
[GC 58491K->18555K(135680K), 0.0021830 secs]
[GC 66683K->18571K(134656K), 0.0023400 secs]
[GC 65675K->18571K(133632K), 0.0022730 secs]
[GC 64651K->18587K(132608K), 0.0023330 secs]
[GC 63643K->18587K(131584K), 0.0025010 secs]
[GC 62619K->18595K(130560K), 0.0022940 secs]
[GC 61603K->18595K(129536K), 0.0024180 secs]
[GC 60579K->18595K(128512K), 0.0024210 secs]
[GC 59555K->18563K(127488K), 0.0022380 secs]
[GC 58499K->18603K(126464K), 0.0022770 secs]
[GC 57515K->18603K(134656K), 0.0022520 secs]
[GC 65707K->18603K(133632K), 0.0023200 secs]
[GC 64683K->18603K(132608K), 0.0022750 secs]
[GC 63659K->18603K(131584K), 0.0023880 secs]
[GC 62635K->18627K(130560K), 0.0022440 secs]
[GC 61633K->18627K(129536K), 0.0023830 secs]
[GC 60611K->18627K(128512K), 0.0023270 secs]
[GC 59587K->18627K(127488K), 0.0022290 secs]
[GC 58563K->18635K(135680K), 0.0023730 secs]
[GC 66763K->18603K(134656K), 0.0023350 secs]
[GC 65707K->18635K(133632K), 0.0022760 secs]
[GC 64715K->18635K(132608K), 0.0023250 secs]
[GC 63691K->18635K(131584K), 0.0023500 secs]
[GC 62667K->18651K(130560K), 0.0023050 secs]
[GC 61659K->18651K(129536K), 0.0022940 secs]
[GC 60635K->18651K(128512K), 0.0023280 secs]
[GC 59611K->18659K(127488K), 0.0023690 secs]
[GC 58595K->18667K(135680K), 0.0023190 secs]
[GC 66795K->18683K(134656K), 0.0023150 secs]
[GC 65787K->18683K(133632K), 0.0023290 secs]
[GC 64763K->18691K(132608K), 0.0022650 secs]
[GC 63747K->18707K(131584K), 0.0023220 secs]
[GC 62739K->18715K(130560K), 0.0024150 secs]
[GC 61723K->18715K(129536K), 0.0022810 secs]
[GC 60699K->18715K(128512K), 0.0022450 secs]
[GC 59675K->18715K(127488K), 0.0022920 secs]
[GC 58651K->18723K(135680K), 0.0022490 secs]
[GC 66851K->18723K(134656K), 0.0024090 secs]
[GC 65827K->18723K(133632K), 0.0023150 secs]
[GC 64803K->18723K(132608K), 0.0022340 secs]
[GC 63779K->18731K(131584K), 0.0023300 secs]
[GC 62763K->18731K(130560K), 0.0022970 secs]
[GC 61739K->18731K(129536K), 0.0023880 secs]
[GC 60715K->18731K(128512K), 0.0022630 secs]
[GC 59691K->18739K(127488K), 0.0023300 secs]
[GC 58675K->18739K(135680K), 0.0023040 secs]
[GC 66867K->18739K(145408K), 0.0027030 secs]
[GC 76595K->18675K(143872K), 0.0028040 secs]
[GC 74995K->18747K(142336K), 0.0026030 secs]
[GC 73531K->18715K(140800K), 0.0024040 secs]
[GC 71963K->18747K(139264K), 0.0023430 secs]
[GC 70459K->18747K(137728K), 0.0021980 secs]
[GC 68923K->18763K(136704K), 0.0022970 secs]
[GC 67915K->18763K(135680K), 0.0022320 secs]
[GC 66891K->18763K(134656K), 0.0023370 secs]
[GC 65867K->18763K(133632K), 0.0022890 secs]
[GC 64843K->18771K(132608K), 0.0023250 secs]
[GC 63827K->18771K(131584K), 0.0024710 secs]
[GC 62803K->18771K(130560K), 0.0023180 secs]
[GC 61779K->18787K(129536K), 0.0022880 secs]
[GC 60771K->18795K(128512K), 0.0022560 secs]
[GC 59755K->18795K(127488K), 0.0022650 secs]
[GC 58731K->18795K(126464K), 0.0022880 secs]
[GC 57707K->18795K(125440K), 0.0022410 secs]
[GC 56683K->18771K(133120K), 0.0023470 secs]
[GC 64339K->18819K(142336K), 0.0023380 secs]
[GC 73603K->18819K(140800K), 0.0024060 secs]
[GC 72067K->18819K(139264K), 0.0022750 secs]
[GC 70531K->18835K(137728K), 0.0024420 secs]
[GC 69011K->18851K(136704K), 0.0022300 secs]
[GC 68003K->18851K(135680K), 0.0023620 secs]
[GC 66979K->18851K(134656K), 0.0022750 secs]
[GC 65955K->18859K(133632K), 0.0023000 secs]
[GC 64939K->18859K(132608K), 0.0023700 secs]
[GC 63915K->18859K(131584K), 0.0023870 secs]
[GC 62891K->18859K(130560K), 0.0022700 secs]
[GC 61867K->18859K(129536K), 0.0023010 secs]
[GC 60843K->18867K(128512K), 0.0022310 secs]
[GC 59827K->18867K(127488K), 0.0022680 secs]
[GC 58803K->18867K(126464K), 0.0024930 secs]
[GC 57779K->18867K(134656K), 0.0028650 secs]
[GC 65971K->18883K(133632K), 0.0022490 secs]
[GC 64963K->18883K(132608K), 0.0023030 secs]
[GC 63939K->18883K(131584K), 0.0024620 secs]
[GC 62915K->18891K(130560K), 0.0022970 secs]
[GC 61899K->18915K(129536K), 0.0022910 secs]
[GC 60899K->18915K(128512K), 0.0024510 secs]
[GC 59875K->18915K(127488K), 0.0023230 secs]
[GC 58851K->18883K(126464K), 0.0027510 secs]
[GC 57795K->18923K(125440K), 0.0024830 secs]
[GC 56811K->18923K(124928K), 0.0023340 secs]
[GC 56299K->18923K(132608K), 0.0022520 secs]
[GC 63979K->18923K(141824K), 0.0022660 secs]
[GC 73195K->18923K(140288K), 0.0023800 secs]
[GC 71659K->18939K(138752K), 0.0022630 secs]
[GC 70139K->18939K(137216K), 0.0024490 secs]
[GC 68603K->18939K(136192K), 0.0022460 secs]
[GC 67579K->18947K(135168K), 0.0024000 secs]
[GC 66563K->18947K(134144K), 0.0022820 secs]
[GC 65539K->18947K(133120K), 0.0023710 secs]
[GC 64515K->18883K(132096K), 0.0023440 secs]
[GC 63427K->18963K(131072K), 0.0024600 secs]
[GC 62483K->18899K(130048K), 0.0026690 secs]
[GC 61395K->18963K(129024K), 0.0023550 secs]
[GC 60435K->18971K(128000K), 0.0026020 secs]
[GC 59419K->18971K(126976K), 0.0024630 secs]
[GC 58395K->18987K(125952K), 0.0023960 secs]
[GC 57387K->18987K(125440K), 0.0023460 secs]
[GC 56875K->18987K(124928K), 0.0023300 secs]
[GC 56363K->18987K(124416K), 0.0023450 secs]
[GC 55851K->18987K(123904K), 0.0022950 secs]
[GC 55339K->19003K(131584K), 0.0023860 secs]
[GC 63035K->19011K(140800K), 0.0023190 secs]
[GC 72259K->19011K(139264K), 0.0023530 secs]
[GC 70723K->19011K(137728K), 0.0025280 secs]
[GC 69187K->19019K(136704K), 0.0023000 secs]
[GC 68171K->19019K(135680K), 0.0022590 secs]
[GC 67147K->19019K(134656K), 0.0022630 secs]
[GC 66123K->18987K(133632K), 0.0023980 secs]
[GC 65067K->19043K(132608K), 0.0024170 secs]
[GC 64099K->19043K(131584K), 0.0023200 secs]
[GC 63075K->19043K(130560K), 0.0023960 secs]
[GC 62051K->19043K(129536K), 0.0023980 secs]
[GC 61027K->19051K(128512K), 0.0024010 secs]
[GC 60011K->19051K(127488K), 0.0023130 secs]
[GC 58987K->19051K(126464K), 0.0023840 secs]
[GC 57963K->18987K(134656K), 0.0029780 secs]
[GC 66091K->19051K(133632K), 0.0023910 secs]
[GC 65131K->19067K(132608K), 0.0023270 secs]
[GC 64123K->19035K(131584K), 0.0025460 secs]
[GC 63067K->19067K(130560K), 0.0028250 secs]
[GC 62075K->19043K(129536K), 0.0030410 secs]
[GC 61027K->19075K(128512K), 0.0024280 secs]
[GC 60035K->19075K(127488K), 0.0024020 secs]
[GC 59011K->19091K(126464K), 0.0022780 secs]
[GC 58003K->19091K(125440K), 0.0022710 secs]
[GC 56979K->19059K(124928K), 0.0027910 secs]
[GC 56435K->19091K(124416K), 0.0022400 secs]
[GC 55955K->19059K(132096K), 0.0027780 secs]
[GC 63603K->19099K(141312K), 0.0023980 secs]
[GC 72859K->19099K(139776K), 0.0023550 secs]
[GC 71323K->19099K(138240K), 0.0022580 secs]
[GC 69787K->19107K(137216K), 0.0023720 secs]
[GC 68771K->19115K(136192K), 0.0023780 secs]
[GC 67755K->19083K(135168K), 0.0025550 secs]
[GC 66699K->19115K(134144K), 0.0023120 secs]
[GC 65707K->19131K(133120K), 0.0025980 secs]
[GC 64699K->19131K(132096K), 0.0023620 secs]
[GC 63675K->19131K(131072K), 0.0023740 secs]
[GC 62651K->19131K(130048K), 0.0023140 secs]
[GC 61627K->19155K(129024K), 0.0023590 secs]
[GC 60627K->19155K(128000K), 0.0021630 secs]
[GC 59603K->19155K(126976K), 0.0023890 secs]
[GC 58579K->19155K(135168K), 0.0022830 secs]
[GC 66771K->19155K(134144K), 0.0022860 secs]
[GC 65747K->19171K(133120K), 0.0024750 secs]
[GC 64739K->19171K(132096K), 0.0023840 secs]
[GC 63715K->19171K(141312K), 0.0027490 secs]
[GC 72931K->19179K(139776K), 0.0025100 secs]
[GC 71403K->19187K(138240K), 0.0021810 secs]
[GC 69875K->19187K(137216K), 0.0026890 secs]
[GC 68851K->19187K(136192K), 0.0023760 secs]
[GC 67827K->19203K(135168K), 0.0022740 secs]
[GC 66819K->19203K(134144K), 0.0022630 secs]
[GC 65795K->19219K(133120K), 0.0023410 secs]
[GC 64787K->19155K(132096K), 0.0027040 secs]
[GC 63699K->19235K(131072K), 0.0022470 secs]
[GC 62755K->19235K(130048K), 0.0023550 secs]
[GC 61731K->19235K(129024K), 0.0023630 secs]
[GC 60707K->19235K(128000K), 0.0025490 secs]
[GC 59683K->19251K(126976K), 0.0023260 secs]
[GC 58675K->19251K(135168K), 0.0021910 secs]
[GC 66867K->19251K(134144K), 0.0023230 secs]
[GC 65843K->19251K(133120K), 0.0023680 secs]
[GC 64819K->19251K(132096K), 0.0023100 secs]
[GC 63795K->19259K(131072K), 0.0023010 secs]
[GC 62779K->19259K(130048K), 0.0023040 secs]
[GC 61755K->19259K(129024K), 0.0023980 secs]
[GC 60731K->19259K(128000K), 0.0022780 secs]
[GC 59707K->19267K(126976K), 0.0022750 secs]
[GC 58691K->19267K(135168K), 0.0023630 secs]
[GC 66883K->19267K(134144K), 0.0022690 secs]
[GC 65859K->19267K(133120K), 0.0022370 secs]
[GC 64835K->19275K(132096K), 0.0023690 secs]
[GC 63819K->19275K(131072K), 0.0022040 secs]
[GC 62795K->19275K(130048K), 0.0023440 secs]
[GC 61771K->19275K(129024K), 0.0025340 secs]
[GC 60747K->19275K(128000K), 0.0023370 secs]
[GC 59723K->19299K(126976K), 0.0023050 secs]
[GC 58723K->19299K(125952K), 0.0022200 secs]
[GC 57696K->19299K(125440K), 0.0024850 secs]
[GC 57187K->19299K(124928K), 0.0023070 secs]
[GC 56675K->19315K(124416K), 0.0023940 secs]
[GC 56179K->19315K(123904K), 0.0021750 secs]
[GC 55667K->19283K(131584K), 0.0032360 secs]
[GC 63315K->19315K(140800K), 0.0022830 secs]
[GC 72563K->19323K(139264K), 0.0024560 secs]
[GC 71035K->19331K(137728K), 0.0023340 secs]
[GC 69506K->19331K(136704K), 0.0023130 secs]
[GC 68483K->19331K(135680K), 0.0022420 secs]
[GC 67459K->19339K(134656K), 0.0025040 secs]
[GC 66443K->19339K(133632K), 0.0022950 secs]
[GC 65419K->19339K(132608K), 0.0032580 secs]
[GC 64395K->19339K(131584K), 0.0023410 secs]
[GC 63371K->19315K(140800K), 0.0041300 secs]
[GC 72563K->19347K(151552K), 0.0023020 secs]
[GC 83347K->19347K(149504K), 0.0026630 secs]
[GC 81299K->19363K(147968K), 0.0023590 secs]
[GC 79779K->19363K(146432K), 0.0023570 secs]
[GC 78243K->19363K(144896K), 0.0023390 secs]
[GC 76707K->19379K(143360K), 0.0022800 secs]
[GC 75187K->19379K(141824K), 0.0023250 secs]
[GC 73651K->19379K(140288K), 0.0023400 secs]
[GC 72114K->19403K(138752K), 0.0022990 secs]
[GC 70603K->19403K(137216K), 0.0023520 secs]
[GC 69067K->19403K(136192K), 0.0023280 secs]
[GC 68043K->19419K(135168K), 0.0022710 secs]
[GC 67035K->19419K(134144K), 0.0023300 secs]
[GC 66011K->19419K(133120K), 0.0022970 secs]
[GC 64987K->19387K(132096K), 0.0025170 secs]
[GC 63931K->19435K(131072K), 0.0026710 secs]
[GC 62955K->19435K(130048K), 0.0023840 secs]
[GC 61931K->19435K(129024K), 0.0024490 secs]
[GC 60907K->19411K(128000K), 0.0026460 secs]
[GC 59859K->19443K(126976K), 0.0022970 secs]
[GC 58867K->19443K(125952K), 0.0022270 secs]
[GC 57843K->19443K(125440K), 0.0023730 secs]
[GC 57331K->19443K(133120K), 0.0023970 secs]
[GC 65011K->19451K(132096K), 0.0025180 secs]
[GC 63995K->19451K(131072K), 0.0024110 secs]
[GC 62971K->19451K(130048K), 0.0022770 secs]
